datetime,timestamp,open,high,low,close,volume
2024-11-18 04:45:00,1731905100000,90560.0,90560.0,90438.85,90441.3,110.36063
2024-11-18 05:00:00,1731906000000,90441.3,90588.0,90441.29,90508.0,204.07249
2024-11-18 05:15:00,1731906900000,90508.0,90809.36,90462.0,90809.35,149.24155
2024-11-18 05:30:00,1731907800000,90809.35,90809.36,90604.0,90656.0,174.1925
2024-11-18 05:45:00,1731908700000,90656.0,90677.75,90575.76,90615.71,178.83581
2024-11-18 06:00:00,1731909600000,90615.72,90800.0,90615.71,90736.0,213.80482
2024-11-18 06:15:00,1731910500000,90736.0,91123.82,90704.0,90947.39,464.25347
2024-11-18 06:30:00,1731911400000,90947.39,91408.0,90928.0,91352.71,690.21116
2024-11-18 06:45:00,1731912300000,91352.72,92079.3,91224.0,92061.84,1481.89846
2024-11-18 07:00:00,1731913200000,92061.84,92300.0,91680.38,91926.93,1086.84318
2024-11-18 07:15:00,1731914100000,91926.93,91926.93,91502.02,91515.99,573.29401
2024-11-18 07:30:00,1731915000000,91516.0,91848.54,91415.79,91807.12,455.45028
2024-11-18 07:45:00,1731915900000,91807.12,91916.0,91702.41,91719.9,265.71893
2024-11-18 08:00:00,1731916800000,91719.9,92041.71,91555.54,92028.01,437.68933
2024-11-18 08:15:00,1731917700000,92028.0,92141.13,91882.39,91888.01,280.08547
2024-11-18 08:30:00,1731918600000,91888.0,91900.0,91637.11,91824.05,276.51421
2024-11-18 08:45:00,1731919500000,91824.04,91963.75,91780.87,91810.61,216.59231
2024-11-18 09:00:00,1731920400000,91810.6,91878.09,91655.88,91728.72,181.89146
2024-11-18 09:15:00,1731921300000,91728.73,92125.0,91728.72,92104.0,360.46684
2024-11-18 09:30:00,1731922200000,92104.0,92211.99,91710.5,91801.2,295.4763
2024-11-18 09:45:00,1731923100000,91801.2,91940.0,91640.0,91710.6,260.93174
2024-11-18 10:00:00,1731924000000,91710.59,91999.0,91708.25,91765.85,276.82255
2024-11-18 10:15:00,1731924900000,91765.85,91988.28,91680.0,91912.59,280.35831
2024-11-18 10:30:00,1731925800000,91912.59,92016.0,91883.44,91934.83,262.65979
2024-11-18 10:45:00,1731926700000,91934.83,91954.64,91757.57,91769.42,279.34623
2024-11-18 11:00:00,1731927600000,91769.43,91816.01,91095.79,91134.72,739.41216
2024-11-18 11:15:00,1731928500000,91134.72,91317.24,90829.51,90961.95,737.44539
2024-11-18 11:30:00,1731929400000,90961.95,91050.86,90340.9,90340.91,753.25975
2024-11-18 11:45:00,1731930300000,90340.91,90520.0,90051.1,90275.13,849.64482
2024-11-18 12:00:00,1731931200000,90275.13,90583.49,90100.5,90276.0,556.76029
2024-11-18 12:15:00,1731932100000,90276.0,90604.01,90276.0,90604.01,531.1502
2024-11-18 12:30:00,1731933000000,90604.65,90757.58,90500.0,90649.73,386.59536
2024-11-18 12:45:00,1731933900000,90649.73,90740.08,90417.16,90517.13,250.45442
2024-11-18 13:00:00,1731934800000,90517.14,90595.98,89666.0,89784.0,1117.95553
2024-11-18 13:15:00,1731935700000,89784.0,89970.29,89460.0,89687.48,613.77613
2024-11-18 13:30:00,1731936600000,89687.48,89960.96,89622.01,89951.28,368.89596
2024-11-18 13:45:00,1731937500000,89951.27,89951.28,89376.9,89502.23,500.11643
2024-11-18 14:00:00,1731938400000,89502.23,90267.92,89436.29,90217.79,691.24871
2024-11-18 14:15:00,1731939300000,90217.79,90408.48,90088.0,90374.2,464.27023
2024-11-18 14:30:00,1731940200000,90374.2,91053.58,90118.55,90591.28,1011.28424
2024-11-18 14:45:00,1731941100000,90591.28,90613.48,89770.5,90308.01,882.92888
2024-11-18 15:00:00,1731942000000,90308.0,90845.34,90242.61,90833.38,699.81326
2024-11-18 15:15:00,1731942900000,90833.38,90843.65,90346.66,90630.0,532.34437
2024-11-18 15:30:00,1731943800000,90630.0,92266.0,90629.99,91887.99,2175.4279
2024-11-18 15:45:00,1731944700000,91887.98,92594.0,91720.0,92309.51,2090.95105
2024-11-18 16:00:00,1731945600000,92309.51,92584.95,91834.89,92075.54,1213.72718
2024-11-18 16:15:00,1731946500000,92075.54,92130.15,91611.75,91955.56,747.54805
2024-11-18 16:30:00,1731947400000,91955.56,92118.64,91700.0,91707.99,516.74464
2024-11-18 16:45:00,1731948300000,91707.99,91787.88,91121.23,91403.12,735.17009
2024-11-18 17:00:00,1731949200000,91403.12,91527.92,91026.18,91391.99,399.34457
2024-11-18 17:15:00,1731950100000,91391.99,92149.85,91244.0,91848.48,872.80639
2024-11-18 17:30:00,1731951000000,91848.48,91900.0,91202.0,91233.83,509.13015
2024-11-18 17:45:00,1731951900000,91233.83,91621.65,90904.25,91564.69,744.40857
2024-11-18 18:00:00,1731952800000,91564.69,91599.0,91271.54,91471.99,335.26838
2024-11-18 18:15:00,1731953700000,91471.99,91660.9,91000.0,91060.0,562.02817
2024-11-18 18:30:00,1731954600000,91060.0,91090.66,90444.44,90450.09,478.84943
2024-11-18 18:45:00,1731955500000,90450.09,90531.76,90100.0,90356.8,654.48743
2024-11-18 19:00:00,1731956400000,90356.8,90447.21,89960.0,90052.0,477.16188
2024-11-18 19:15:00,1731957300000,90052.0,90160.0,89671.15,89843.96,736.05444
2024-11-18 19:30:00,1731958200000,89843.97,90396.04,89667.66,90326.44,605.87766
2024-11-18 19:45:00,1731959100000,90326.45,90640.0,90190.47,90608.26,366.18923
2024-11-18 20:00:00,1731960000000,90608.26,90786.17,90524.3,90598.18,285.78224
2024-11-18 20:15:00,1731960900000,90598.19,91924.04,90412.0,91715.8,1265.63486
2024-11-18 20:30:00,1731961800000,91738.11,91910.37,91253.0,91392.03,1093.38472
2024-11-18 20:45:00,1731962700000,91392.02,91590.62,90924.0,91473.42,905.3232
2024-11-18 21:00:00,1731963600000,91473.43,91964.17,91333.33,91964.16,769.68378
2024-11-18 21:15:00,1731964500000,91964.16,91980.0,91620.76,91652.18,305.65927
2024-11-18 21:30:00,1731965400000,91652.18,91836.0,91528.0,91528.0,233.3581
2024-11-18 21:45:00,1731966300000,91528.01,91571.82,91144.08,91276.33,340.79951
2024-11-18 22:00:00,1731967200000,91276.33,91380.01,91001.0,91217.7,295.7184
2024-11-18 22:15:00,1731968100000,91217.69,91272.73,91104.02,91267.32,143.97431
2024-11-18 22:30:00,1731969000000,91267.32,91461.01,91113.42,91406.98,296.73047
2024-11-18 22:45:00,1731969900000,91406.97,91407.31,91140.73,91148.02,112.33729
2024-11-18 23:00:00,1731970800000,91148.02,91220.0,90704.92,90929.17,262.99681
2024-11-18 23:15:00,1731971700000,90929.18,90939.4,90227.11,90248.0,375.8841
2024-11-18 23:30:00,1731972600000,90248.0,90709.17,90224.02,90624.89,537.40724
2024-11-18 23:45:00,1731973500000,90624.89,90636.37,90407.17,90464.08,372.09693
2024-11-19 00:00:00,1731974400000,90464.07,90647.1,90357.0,90536.01,294.4324
2024-11-19 00:15:00,1731975300000,90536.01,90695.56,90460.45,90578.96,312.04775
2024-11-19 00:30:00,1731976200000,90578.97,90880.0,90424.22,90879.99,219.75073
2024-11-19 00:45:00,1731977100000,90879.99,91228.58,90761.9,91042.94,325.83351
2024-11-19 01:00:00,1731978000000,91042.95,91241.46,90861.07,90888.0,230.96373
2024-11-19 01:15:00,1731978900000,90888.0,91133.34,90868.66,90979.0,123.95125
2024-11-19 01:30:00,1731979800000,90979.0,91020.71,90700.0,91007.99,133.93671
2024-11-19 01:45:00,1731980700000,91008.0,91038.1,90616.0,90714.26,203.83305
2024-11-19 02:00:00,1731981600000,90714.27,90983.05,90702.73,90936.14,138.95442
2024-11-19 02:15:00,1731982500000,90936.15,91243.63,90936.0,91142.85,314.9035
2024-11-19 02:30:00,1731983400000,91142.86,91268.9,90967.81,91260.12,299.47699
2024-11-19 02:45:00,1731984300000,91260.12,91271.65,91122.0,91236.0,142.13274
2024-11-19 03:00:00,1731985200000,91236.0,91300.0,91178.39,91288.0,174.35154
2024-11-19 03:15:00,1731986100000,91287.99,91529.0,91163.9,91349.96,400.30836
2024-11-19 03:30:00,1731987000000,91349.96,91428.57,91244.6,91345.5,129.13676
2024-11-19 03:45:00,1731987900000,91345.49,91487.86,91345.49,91428.0,131.25268
2024-11-19 04:00:00,1731988800000,91428.0,91475.49,91248.01,91294.01,149.62692
2024-11-19 04:15:00,1731989700000,91294.01,91708.94,91271.69,91628.74,412.33677
2024-11-19 04:30:00,1731990600000,91628.74,91816.28,91504.77,91607.19,296.86686
2024-11-19 04:45:00,1731991500000,91607.19,91607.19,91336.0,91528.0,146.71635
2024-11-19 05:00:00,1731992400000,91528.0,91664.43,91416.0,91599.97,179.16708
2024-11-19 05:15:00,1731993300000,91599.98,91640.0,91249.66,91349.92,286.13941
2024-11-19 05:30:00,1731994200000,91349.91,91497.0,91238.09,91466.82,115.318
2024-11-19 05:45:00,1731995100000,91466.82,91891.8,91454.54,91877.0,387.38128
2024-11-19 06:00:00,1731996000000,91877.0,91877.01,91598.5,91672.0,227.4196
2024-11-19 06:15:00,1731996900000,91672.0,91946.35,91600.0,91920.0,227.43572
2024-11-19 06:30:00,1731997800000,91920.0,91933.09,91785.88,91831.67,294.85092
2024-11-19 06:45:00,1731998700000,91831.67,91980.0,91781.23,91959.11,202.00313
2024-11-19 07:00:00,1731999600000,91959.11,92000.0,91735.0,91745.38,291.22128
2024-11-19 07:15:00,1732000500000,91745.39,91876.0,91600.0,91832.0,244.49027
2024-11-19 07:30:00,1732001400000,91832.0,91979.0,91776.0,91776.0,203.19586
2024-11-19 07:45:00,1732002300000,91776.01,91826.0,91600.0,91620.01,229.63524
2024-11-19 08:00:00,1732003200000,91620.0,91727.28,91521.35,91551.33,221.66116
2024-11-19 08:15:00,1732004100000,91551.33,91712.38,91487.2,91632.3,197.54873
2024-11-19 08:30:00,1732005000000,91632.3,91731.99,91400.03,91473.98,138.17313
2024-11-19 08:45:00,1732005900000,91473.97,91781.0,91473.97,91780.99,208.65838
2024-11-19 09:00:00,1732006800000,91780.99,91950.0,91760.77,91820.0,246.78939
2024-11-19 09:15:00,1732007700000,91820.0,91848.0,91215.35,91224.0,332.27529
2024-11-19 09:30:00,1732008600000,91223.99,91396.53,91200.0,91299.99,333.31728
2024-11-19 09:45:00,1732009500000,91300.0,91825.0,91250.0,91694.38,597.73586
2024-11-19 10:00:00,1732010400000,91694.37,91783.99,91485.04,91614.37,199.83016
2024-11-19 10:15:00,1732011300000,91614.37,91916.24,91612.39,91745.67,243.58344
2024-11-19 10:30:00,1732012200000,91745.67,91745.67,91562.18,91721.97,208.9706
2024-11-19 10:45:00,1732013100000,91721.97,91818.18,91696.96,91750.77,128.20962
2024-11-19 11:00:00,1732014000000,91750.78,91842.89,91666.66,91686.7,178.046
2024-11-19 11:15:00,1732014900000,91686.69,91734.35,91524.0,91528.14,191.22908
2024-11-19 11:30:00,1732015800000,91528.14,91763.54,91528.14,91676.13,208.97837
2024-11-19 11:45:00,1732016700000,91676.13,91720.0,91636.95,91652.02,95.94016
2024-11-19 12:00:00,1732017600000,91652.01,92020.01,91652.01,92020.01,541.5737
2024-11-19 12:15:00,1732018500000,92020.01,92454.09,91985.71,92400.0,900.20051
2024-11-19 12:30:00,1732019400000,92400.0,92500.0,92156.0,92264.01,801.36008
2024-11-19 12:45:00,1732020300000,92264.02,92476.0,92100.0,92467.99,761.29006
2024-11-19 13:00:00,1732021200000,92467.99,92788.0,92384.71,92694.87,1113.46382
2024-11-19 13:15:00,1732022100000,92694.87,92699.98,92139.97,92176.36,991.34449
2024-11-19 13:30:00,1732023000000,92176.36,92176.36,91437.4,91448.82,1214.17467
2024-11-19 13:45:00,1732023900000,91448.83,91666.67,91044.15,91142.28,882.54019
2024-11-19 14:00:00,1732024800000,91142.27,91756.0,90975.8,91724.55,1245.54708
2024-11-19 14:15:00,1732025700000,91724.56,91831.29,91288.0,91540.0,679.07215
2024-11-19 14:30:00,1732026600000,91540.01,91974.36,91153.84,91964.01,778.86196
2024-11-19 14:45:00,1732027500000,91964.0,92381.0,91736.58,91824.0,1018.18988
2024-11-19 15:00:00,1732028400000,91824.0,92256.51,91683.64,92034.45,688.62069
2024-11-19 15:15:00,1732029300000,92034.44,92034.45,91500.0,91652.0,680.28756
2024-11-19 15:30:00,1732030200000,91651.99,92275.0,91500.0,92151.51,789.27628
2024-11-19 15:45:00,1732031100000,92151.51,92446.0,92137.22,92391.99,737.8251
2024-11-19 16:00:00,1732032000000,92391.99,92488.0,92201.04,92227.99,349.84354
2024-11-19 16:15:00,1732032900000,92227.99,92628.9,92202.48,92550.01,467.70812
2024-11-19 16:30:00,1732033800000,92550.02,92620.0,92147.12,92313.84,403.799
2024-11-19 16:45:00,1732034700000,92313.85,92588.0,92206.88,92553.79,347.83486
2024-11-19 17:00:00,1732035600000,92553.78,92912.0,92449.0,92743.19,903.26867
2024-11-19 17:15:00,1732036500000,92743.18,92930.0,92339.26,92840.01,528.77413
2024-11-19 17:30:00,1732037400000,92840.01,93265.8,92708.58,92756.01,1370.51254
2024-11-19 17:45:00,1732038300000,92756.01,92864.0,92500.0,92853.76,695.29355
2024-11-19 18:00:00,1732039200000,92853.75,93287.0,92711.5,93286.99,493.61996
2024-11-19 18:15:00,1732040100000,93286.99,93699.26,92891.72,93663.48,1450.25799
2024-11-19 18:30:00,1732041000000,93663.48,93750.0,93317.4,93648.48,1100.50131
2024-11-19 18:45:00,1732041900000,93648.47,93856.0,93437.92,93646.15,1003.99635
2024-11-19 19:00:00,1732042800000,93646.16,93905.51,93120.47,93867.65,937.9094
2024-11-19 19:15:00,1732043700000,93867.65,93875.99,93500.0,93604.0,516.7459
2024-11-19 19:30:00,1732044600000,93604.01,93723.87,93312.92,93545.53,424.36863
2024-11-19 19:45:00,1732045500000,93545.53,93589.74,93060.0,93227.87,456.34335
2024-11-19 20:00:00,1732046400000,93227.87,93571.08,93070.0,93528.79,343.42573
2024-11-19 20:15:00,1732047300000,93528.79,93546.63,92855.01,93126.5,729.93907
2024-11-19 20:30:00,1732048200000,93126.5,93376.5,92748.45,92966.53,520.30741
2024-11-19 20:45:00,1732049100000,92966.53,93000.0,92165.05,92458.0,849.98318
2024-11-19 21:00:00,1732050000000,92457.99,92748.0,92105.0,92196.0,468.1798
2024-11-19 21:15:00,1732050900000,92196.0,92333.34,91800.0,92199.99,709.33247
2024-11-19 21:30:00,1732051800000,92199.99,92448.48,91909.09,92087.51,570.72173
2024-11-19 21:45:00,1732052700000,92087.51,92414.6,92020.0,92196.82,256.20888
2024-11-19 22:00:00,1732053600000,92196.82,92424.25,92188.94,92360.14,209.48845
2024-11-19 22:15:00,1732054500000,92360.14,92415.99,91891.15,91922.87,323.99208
2024-11-19 22:30:00,1732055400000,91922.87,91922.88,91320.0,91709.8,822.56009
2024-11-19 22:45:00,1732056300000,91709.8,91843.7,91562.37,91826.19,246.56345
2024-11-19 23:00:00,1732057200000,91826.19,91826.2,91585.3,91754.79,314.25301
2024-11-19 23:15:00,1732058100000,91754.79,92118.02,91684.45,92053.94,409.89862
2024-11-19 23:30:00,1732059000000,92053.94,92271.71,92000.0,92228.01,220.0206
2024-11-19 23:45:00,1732059900000,92228.01,92333.77,92093.94,92310.79,190.74927
2024-11-20 00:00:00,1732060800000,92310.8,92418.68,92153.88,92179.5,270.00746
2024-11-20 00:15:00,1732061700000,92179.5,92249.79,92028.0,92042.96,172.72238
2024-11-20 00:30:00,1732062600000,92042.96,92320.0,92000.0,92233.7,190.46121
2024-11-20 00:45:00,1732063500000,92233.69,92260.0,92044.18,92044.19,131.73247
2024-11-20 01:00:00,1732064400000,92044.18,92284.53,92010.0,92072.24,159.48492
2024-11-20 01:15:00,1732065300000,92072.23,92080.0,91732.75,91877.9,304.74254
2024-11-20 01:30:00,1732066200000,91877.91,92121.22,91784.0,91815.46,298.09367
2024-11-20 01:45:00,1732067100000,91815.46,92016.0,91720.0,91976.79,325.57064
2024-11-20 02:00:00,1732068000000,91976.79,91976.8,91580.0,91703.57,311.98992
2024-11-20 02:15:00,1732068900000,91703.57,92028.74,91600.0,91962.34,253.2734
2024-11-20 02:30:00,1732069800000,91962.34,91966.04,91680.0,91900.0,218.8694
2024-11-20 02:45:00,1732070700000,91900.0,91959.95,91712.0,91748.0,118.56923
2024-11-20 03:00:00,1732071600000,91748.0,91800.0,91500.0,91664.82,436.75608
2024-11-20 03:15:00,1732072500000,91664.81,91743.59,91552.0,91743.59,225.00719
2024-11-20 03:30:00,1732073400000,91743.59,92024.0,91705.08,91987.13,388.43245
2024-11-20 03:45:00,1732074300000,91987.13,92066.66,91940.0,92039.99,290.51103
2024-11-20 04:00:00,1732075200000,92039.99,92074.67,91850.0,92074.67,188.99136
2024-11-20 04:15:00,1732076100000,92074.66,92222.0,91959.63,92149.91,182.48866
2024-11-20 04:30:00,1732077000000,92149.91,92271.71,92051.28,92252.01,251.46974
2024-11-20 04:45:00,1732077900000,92252.01,92268.99,92104.0,92121.21,138.97278
2024-11-20 05:00:00,1732078800000,92121.21,92149.0,91958.56,92050.3,114.30316
2024-11-20 05:15:00,1732079700000,92050.3,92477.22,92000.0,92429.23,264.54858
2024-11-20 05:30:00,1732080600000,92429.23,92516.0,92252.0,92294.4,226.92232
2024-11-20 05:45:00,1732081500000,92294.4,92515.15,92254.35,92505.47,147.16233
2024-11-20 06:00:00,1732082400000,92505.47,92654.93,92454.54,92501.22,245.63506
2024-11-20 06:15:00,1732083300000,92501.23,92651.13,92454.24,92562.96,206.74011
2024-11-20 06:30:00,1732084200000,92562.95,92636.0,92400.0,92428.01,172.22478
2024-11-20 06:45:00,1732085100000,92428.0,92472.0,92352.59,92372.95,131.69578
2024-11-20 07:00:00,1732086000000,92372.95,92580.0,92300.0,92568.26,222.11965
2024-11-20 07:15:00,1732086900000,92568.26,92800.0,92548.22,92678.62,393.81193
2024-11-20 07:30:00,1732087800000,92678.61,92784.0,92650.0,92713.65,232.53518
2024-11-20 07:45:00,1732088700000,92713.66,92851.09,92687.48,92850.38,357.55713
2024-11-20 08:00:00,1732089600000,92850.38,92982.53,92720.0,92948.73,438.04611
2024-11-20 08:15:00,1732090500000,92948.73,93076.93,92844.0,93000.01,494.17312
2024-11-20 08:30:00,1732091400000,93000.01,93179.49,92956.35,93179.49,259.64743
2024-11-20 08:45:00,1732092300000,93179.49,93333.33,93119.79,93200.0,670.20505
2024-11-20 09:00:00,1732093200000,93200.0,93475.17,93150.06,93464.01,508.06809
2024-11-20 09:15:00,1732094100000,93464.01,93669.98,93296.23,93296.23,631.96058
2024-11-20 09:30:00,1732095000000,93296.24,93324.0,93027.73,93207.2,332.13342
2024-11-20 09:45:00,1732095900000,93207.2,93272.73,92970.0,93100.01,625.88589
2024-11-20 10:00:00,1732096800000,93100.01,93303.04,93009.98,93239.32,339.01871
2024-11-20 10:15:00,1732097700000,93239.32,93454.55,93239.32,93352.54,305.33086
2024-11-20 10:30:00,1732098600000,93352.54,93499.99,93236.0,93499.99,203.50745
2024-11-20 10:45:00,1732099500000,93499.99,93520.0,93269.98,93278.5,192.25161
2024-11-20 11:00:00,1732100400000,93278.5,93310.85,92812.17,92812.18,322.59506
2024-11-20 11:15:00,1732101300000,92812.18,93264.77,92808.0,93201.67,241.5948
2024-11-20 11:30:00,1732102200000,93201.67,93296.0,93072.0,93271.3,275.59163
2024-11-20 11:45:00,1732103100000,93271.3,93614.98,93241.69,93454.65,376.73907
2024-11-20 12:00:00,1732104000000,93454.65,93635.78,93314.49,93617.73,384.14625
2024-11-20 12:15:00,1732104900000,93617.72,93724.47,93473.73,93645.67,548.63053
2024-11-20 12:30:00,1732105800000,93645.68,93750.0,93479.51,93504.0,424.18026
2024-11-20 12:45:00,1732106700000,93504.01,93716.0,93336.0,93531.95,350.28375
2024-11-20 13:00:00,1732107600000,93531.95,93912.01,93531.94,93912.01,522.63331
2024-11-20 13:15:00,1732108500000,93912.0,94300.61,93856.0,94269.55,1796.75352
2024-11-20 13:30:00,1732109400000,94268.01,94450.1,94012.24,94213.72,935.28102
2024-11-20 13:45:00,1732110300000,94213.72,94585.23,94204.66,94382.88,657.783132
2024-11-20 14:00:00,1732111200000,94382.87,94580.0,94210.0,94341.29,677.72113
2024-11-20 14:15:00,1732112100000,94341.3,94543.05,94058.0,94451.44,651.81691
2024-11-20 14:30:00,1732113000000,94451.43,94727.88,93828.0,94213.7,1513.77706
2024-11-20 14:45:00,1732113900000,94213.71,94750.0,94101.0,94627.41,954.17675
2024-11-20 15:00:00,1732114800000,94627.41,94749.99,94050.0,94312.03,1008.34942
2024-11-20 15:15:00,1732115700000,94312.02,94660.01,94206.71,94544.81,810.49207
2024-11-20 15:30:00,1732116600000,94544.82,94807.62,94465.51,94699.13,762.64655
2024-11-20 15:45:00,1732117500000,94699.13,94785.2,94591.99,94739.97,703.87277
2024-11-20 16:00:00,1732118400000,94739.98,94831.97,94166.66,94316.29,947.35896
2024-11-20 16:15:00,1732119300000,94316.29,94343.93,93501.4,93563.59,1262.54254
2024-11-20 16:30:00,1732120200000,93563.59,93878.0,93316.0,93632.0,979.57073
2024-11-20 16:45:00,1732121100000,93632.0,94109.46,93485.0,94048.0,899.66356
2024-11-20 17:00:00,1732122000000,94048.0,94338.99,93830.97,93969.4,597.59492
2024-11-20 17:15:00,1732122900000,93969.4,94129.2,93594.31,94043.06,570.56852
2024-11-20 17:30:00,1732123800000,94043.06,94199.99,93773.27,94164.01,414.42573
2024-11-20 17:45:00,1732124700000,94164.01,94280.0,93916.33,93916.34,432.32126
2024-11-20 18:00:00,1732125600000,93916.34,94272.35,93800.0,94184.38,599.42325
2024-11-20 18:15:00,1732126500000,94184.38,94242.43,93568.01,93929.47,643.3235
2024-11-20 18:30:00,1732127400000,93929.47,94268.0,93328.41,93391.79,1122.10778
2024-11-20 18:45:00,1732128300000,93391.79,93773.9,93138.0,93684.0,706.61714
2024-11-20 19:00:00,1732129200000,93684.0,93836.0,93428.17,93580.41,389.8888
2024-11-20 19:15:00,1732130100000,93580.41,93700.0,93240.12,93383.99,373.04649
2024-11-20 19:30:00,1732131000000,93383.99,93821.35,93369.5,93799.97,428.28512
2024-11-20 19:45:00,1732131900000,93799.98,94000.0,93709.59,94000.0,394.3686
2024-11-20 20:00:00,1732132800000,94000.0,94235.0,93801.45,93926.23,489.17363
2024-11-20 20:15:00,1732133700000,93926.22,94245.68,93827.72,94191.99,333.92067
2024-11-20 20:30:00,1732134600000,94191.99,94599.98,94186.61,94470.76,927.73129
2024-11-20 20:45:00,1732135500000,94470.76,94534.68,94076.92,94271.99,407.74291
2024-11-20 21:00:00,1732136400000,94271.99,94400.0,93999.48,94064.0,462.06816
2024-11-20 21:15:00,1732137300000,94064.0,94351.17,93900.01,94152.0,377.9855
2024-11-20 21:30:00,1732138200000,94152.0,94499.99,94151.61,94499.98,252.26463
2024-11-20 21:45:00,1732139100000,94499.98,94500.0,94328.08,94365.92,146.55146
2024-11-20 22:00:00,1732140000000,94365.92,94439.08,94309.29,94361.66,158.73687
2024-11-20 22:15:00,1732140900000,94361.65,94490.0,94084.46,94165.76,222.3024
2024-11-20 22:30:00,1732141800000,94165.75,94212.0,93933.62,94089.63,295.60562
2024-11-20 22:45:00,1732142700000,94089.63,94204.31,93969.69,94160.55,107.03124
2024-11-20 23:00:00,1732143600000,94160.56,94212.13,93986.99,94059.11,246.06521
2024-11-20 23:15:00,1732144500000,94059.1,94083.96,93770.07,93959.87,250.83122
2024-11-20 23:30:00,1732145400000,93959.86,94144.52,93864.0,94100.01,117.33315
2024-11-20 23:45:00,1732146300000,94100.01,94286.56,94006.23,94286.56,154.052
2024-11-21 00:00:00,1732147200000,94286.56,94393.94,94194.62,94392.0,215.88723
2024-11-21 00:15:00,1732148100000,94392.0,94855.46,94352.0,94819.92,683.0367
2024-11-21 00:30:00,1732149000000,94819.91,94898.0,94589.74,94864.01,501.6694
2024-11-21 00:45:00,1732149900000,94864.0,94925.66,94600.0,94709.61,363.25806
2024-11-21 01:00:00,1732150800000,94709.62,94926.57,94596.0,94870.19,235.00131
2024-11-21 01:15:00,1732151700000,94870.2,94977.0,94700.0,94900.0,433.25954
2024-11-21 01:30:00,1732152600000,94900.0,94909.1,94674.24,94823.14,231.89439
2024-11-21 01:45:00,1732153500000,94823.14,94887.03,94651.55,94702.49,181.13978
2024-11-21 02:00:00,1732154400000,94702.48,94757.57,94420.0,94659.94,366.29316
2024-11-21 02:15:00,1732155300000,94659.94,94712.8,94106.31,94191.99,467.88316
2024-11-21 02:30:00,1732156200000,94191.99,94359.99,94040.0,94116.0,605.39055
2024-11-21 02:45:00,1732157100000,94116.0,94426.66,94115.99,94404.13,391.10068
2024-11-21 03:00:00,1732158000000,94404.14,94909.08,94400.0,94884.86,704.59393
2024-11-21 03:15:00,1732158900000,94884.86,95700.0,94818.18,95692.0,2005.202165
2024-11-21 03:30:00,1732159800000,95692.0,95895.93,95450.14,95598.51,1213.92671
2024-11-21 03:45:00,1732160700000,95598.51,95904.0,95596.32,95798.12,739.52074
2024-11-21 04:00:00,1732161600000,95798.12,96980.0,95798.11,96940.8,2437.978556
2024-11-21 04:15:00,1732162500000,96940.8,96982.0,96456.51,96456.51,1026.35424
2024-11-21 04:30:00,1732163400000,96456.51,96772.0,96231.27,96700.01,829.79017
2024-11-21 04:45:00,1732164300000,96700.01,97662.36,96543.08,97554.22,1708.487919
2024-11-21 05:00:00,1732165200000,97554.22,97561.98,97200.0,97400.94,829.95203
2024-11-21 05:15:00,1732166100000,97400.95,97719.99,97311.0,97656.92,736.81942
2024-11-21 05:30:00,1732167000000,97656.92,97852.0,97425.7,97551.99,855.279214
2024-11-21 05:45:00,1732167900000,97552.0,97575.99,96692.0,97328.0,1033.0642
2024-11-21 06:00:00,1732168800000,97328.01,97388.0,96968.0,97168.02,541.97447
2024-11-21 06:15:00,1732169700000,97168.01,97384.62,96800.01,97100.52,644.85915
2024-11-21 06:30:00,1732170600000,97100.53,97400.0,97090.9,97366.45,588.64903
2024-11-21 06:45:00,1732171500000,97366.44,97366.45,96945.41,97004.02,510.09711
2024-11-21 07:00:00,1732172400000,97004.03,97165.11,96924.0,97116.51,425.2848
2024-11-21 07:15:00,1732173300000,97116.51,97383.95,97050.0,97127.09,394.55238
2024-11-21 07:30:00,1732174200000,97127.1,97384.62,97033.85,97060.01,353.86842
2024-11-21 07:45:00,1732175100000,97060.01,97100.0,96912.0,96912.01,303.17271
2024-11-21 08:00:00,1732176000000,96912.01,97155.01,96829.37,96954.36,477.90282
2024-11-21 08:15:00,1732176900000,96954.36,97116.0,96800.0,96880.04,277.12767
2024-11-21 08:30:00,1732177800000,96880.03,96930.7,96723.96,96788.24,428.0903
2024-11-21 08:45:00,1732178700000,96788.25,97111.98,96772.0,97107.99,361.92038
2024-11-21 09:00:00,1732179600000,97107.99,97699.76,97024.0,97419.49,734.79106
2024-11-21 09:15:00,1732180500000,97419.49,97600.1,97419.48,97424.0,388.31952
2024-11-21 09:30:00,1732181400000,97424.01,97570.46,97333.33,97531.1,437.81582
2024-11-21 09:45:00,1732182300000,97531.1,97650.0,97440.0,97613.24,520.22785
2024-11-21 10:00:00,1732183200000,97613.24,97692.31,97400.0,97430.01,438.95302
2024-11-21 10:15:00,1732184100000,97430.01,97596.0,97272.18,97526.0,428.44407
2024-11-21 10:30:00,1732185000000,97526.0,97676.0,97520.0,97615.0,534.15478
2024-11-21 10:45:00,1732185900000,97614.99,97787.49,97487.99,97756.0,1092.1816
2024-11-21 11:00:00,1732186800000,97756.0,98384.86,97729.77,98257.33,2354.97675
2024-11-21 11:15:00,1732187700000,98257.32,98339.39,97988.0,98019.99,668.59492
2024-11-21 11:30:00,1732188600000,98020.0,98090.32,97750.31,98007.79,547.63629
2024-11-21 11:45:00,1732189500000,98007.79,98052.0,97806.35,97974.99,357.76418
